"","type","pct","crime","crimes_count"
"1450","non_seven_major_felony_offenses","10","FELONY POSSESSION STOLEN PROPERTY            ",24
"1451","non_seven_major_felony_offenses","10","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",98
"1452","non_seven_major_felony_offenses","10","ARSON                                 ",11
"1453","non_seven_major_felony_offenses","10","FELONY SEX CRIMES (3)",9
"1454","non_seven_major_felony_offenses","10","FELONY DANGEROUS DRUGS  (1)",172
"1455","non_seven_major_felony_offenses","10","FELONY DANGEROUS WEAPONS (2)        ",19
"1456","non_seven_major_felony_offenses","10","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",41
"1457","non_seven_major_felony_offenses","10","OTHER FELONIES (4)",56
"1459","non_seven_major_felony_offenses","13","FELONY POSSESSION STOLEN PROPERTY            ",16
"1460","non_seven_major_felony_offenses","13","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",176
"1461","non_seven_major_felony_offenses","13","ARSON                                 ",7
"1462","non_seven_major_felony_offenses","13","FELONY SEX CRIMES (3)",35
"1463","non_seven_major_felony_offenses","13","FELONY DANGEROUS DRUGS  (1)",146
"1464","non_seven_major_felony_offenses","13","FELONY DANGEROUS WEAPONS (2)        ",47
"1465","non_seven_major_felony_offenses","13","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",70
"1466","non_seven_major_felony_offenses","13","OTHER FELONIES (4)",79
"1468","non_seven_major_felony_offenses","14","FELONY POSSESSION STOLEN PROPERTY            ",22
"1469","non_seven_major_felony_offenses","14","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",301
"1470","non_seven_major_felony_offenses","14","ARSON                                 ",1
"1471","non_seven_major_felony_offenses","14","FELONY SEX CRIMES (3)",41
"1472","non_seven_major_felony_offenses","14","FELONY DANGEROUS DRUGS  (1)",394
"1473","non_seven_major_felony_offenses","14","FELONY DANGEROUS WEAPONS (2)        ",56
"1474","non_seven_major_felony_offenses","14","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",136
"1475","non_seven_major_felony_offenses","14","OTHER FELONIES (4)",85
"1477","non_seven_major_felony_offenses","17","FELONY POSSESSION STOLEN PROPERTY            ",1
"1478","non_seven_major_felony_offenses","17","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",124
"1479","non_seven_major_felony_offenses","17","ARSON                                 ",0
"1480","non_seven_major_felony_offenses","17","FELONY SEX CRIMES (3)",10
"1481","non_seven_major_felony_offenses","17","FELONY DANGEROUS DRUGS  (1)",22
"1482","non_seven_major_felony_offenses","17","FELONY DANGEROUS WEAPONS (2)        ",9
"1483","non_seven_major_felony_offenses","17","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",70
"1484","non_seven_major_felony_offenses","17","OTHER FELONIES (4)",34
"1486","non_seven_major_felony_offenses","18","FELONY POSSESSION STOLEN PROPERTY            ",14
"1487","non_seven_major_felony_offenses","18","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",212
"1488","non_seven_major_felony_offenses","18","ARSON                                 ",10
"1489","non_seven_major_felony_offenses","18","FELONY SEX CRIMES (3)",22
"1490","non_seven_major_felony_offenses","18","FELONY DANGEROUS DRUGS  (1)",101
"1491","non_seven_major_felony_offenses","18","FELONY DANGEROUS WEAPONS (2)        ",10
"1492","non_seven_major_felony_offenses","18","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",70
"1493","non_seven_major_felony_offenses","18","OTHER FELONIES (4)",86
"1495","non_seven_major_felony_offenses","19","FELONY POSSESSION STOLEN PROPERTY            ",10
"1496","non_seven_major_felony_offenses","19","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",275
"1497","non_seven_major_felony_offenses","19","ARSON                                 ",8
"1498","non_seven_major_felony_offenses","19","FELONY SEX CRIMES (3)",17
"1499","non_seven_major_felony_offenses","19","FELONY DANGEROUS DRUGS  (1)",16
"1500","non_seven_major_felony_offenses","19","FELONY DANGEROUS WEAPONS (2)        ",8
"1501","non_seven_major_felony_offenses","19","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",95
"1502","non_seven_major_felony_offenses","19","OTHER FELONIES (4)",53
"1504","non_seven_major_felony_offenses","20","FELONY POSSESSION STOLEN PROPERTY            ",14
"1505","non_seven_major_felony_offenses","20","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",117
"1506","non_seven_major_felony_offenses","20","ARSON                                 ",2
"1507","non_seven_major_felony_offenses","20","FELONY SEX CRIMES (3)",6
"1508","non_seven_major_felony_offenses","20","FELONY DANGEROUS DRUGS  (1)",23
"1509","non_seven_major_felony_offenses","20","FELONY DANGEROUS WEAPONS (2)        ",9
"1510","non_seven_major_felony_offenses","20","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",24
"1511","non_seven_major_felony_offenses","20","OTHER FELONIES (4)",51
"1513","non_seven_major_felony_offenses","22","FELONY POSSESSION STOLEN PROPERTY            ",0
"1514","non_seven_major_felony_offenses","22","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",7
"1515","non_seven_major_felony_offenses","22","ARSON                                 ",0
"1516","non_seven_major_felony_offenses","22","FELONY SEX CRIMES (3)",4
"1517","non_seven_major_felony_offenses","22","FELONY DANGEROUS DRUGS  (1)",6
"1518","non_seven_major_felony_offenses","22","FELONY DANGEROUS WEAPONS (2)        ",1
"1519","non_seven_major_felony_offenses","22","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",4
"1520","non_seven_major_felony_offenses","22","OTHER FELONIES (4)",5
"1522","non_seven_major_felony_offenses","23","FELONY POSSESSION STOLEN PROPERTY            ",26
"1523","non_seven_major_felony_offenses","23","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",92
"1524","non_seven_major_felony_offenses","23","ARSON                                 ",46
"1525","non_seven_major_felony_offenses","23","FELONY SEX CRIMES (3)",20
"1526","non_seven_major_felony_offenses","23","FELONY DANGEROUS DRUGS  (1)",262
"1527","non_seven_major_felony_offenses","23","FELONY DANGEROUS WEAPONS (2)        ",105
"1528","non_seven_major_felony_offenses","23","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",106
"1529","non_seven_major_felony_offenses","23","OTHER FELONIES (4)",183
"1531","non_seven_major_felony_offenses","24","FELONY POSSESSION STOLEN PROPERTY            ",4
"1532","non_seven_major_felony_offenses","24","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",139
"1533","non_seven_major_felony_offenses","24","ARSON                                 ",6
"1534","non_seven_major_felony_offenses","24","FELONY SEX CRIMES (3)",20
"1535","non_seven_major_felony_offenses","24","FELONY DANGEROUS DRUGS  (1)",77
"1536","non_seven_major_felony_offenses","24","FELONY DANGEROUS WEAPONS (2)        ",22
"1537","non_seven_major_felony_offenses","24","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",54
"1538","non_seven_major_felony_offenses","24","OTHER FELONIES (4)",73
"1540","non_seven_major_felony_offenses","25","FELONY POSSESSION STOLEN PROPERTY            ",30
"1541","non_seven_major_felony_offenses","25","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",156
"1542","non_seven_major_felony_offenses","25","ARSON                                 ",12
"1543","non_seven_major_felony_offenses","25","FELONY SEX CRIMES (3)",28
"1544","non_seven_major_felony_offenses","25","FELONY DANGEROUS DRUGS  (1)",545
"1545","non_seven_major_felony_offenses","25","FELONY DANGEROUS WEAPONS (2)        ",104
"1546","non_seven_major_felony_offenses","25","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",133
"1547","non_seven_major_felony_offenses","25","OTHER FELONIES (4)",172
"1549","non_seven_major_felony_offenses","26","FELONY POSSESSION STOLEN PROPERTY            ",8
"1550","non_seven_major_felony_offenses","26","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",75
"1551","non_seven_major_felony_offenses","26","ARSON                                 ",14
"1552","non_seven_major_felony_offenses","26","FELONY SEX CRIMES (3)",11
"1553","non_seven_major_felony_offenses","26","FELONY DANGEROUS DRUGS  (1)",86
"1554","non_seven_major_felony_offenses","26","FELONY DANGEROUS WEAPONS (2)        ",33
"1555","non_seven_major_felony_offenses","26","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",21
"1556","non_seven_major_felony_offenses","26","OTHER FELONIES (4)",58
"1558","non_seven_major_felony_offenses","28","FELONY POSSESSION STOLEN PROPERTY            ",8
"1559","non_seven_major_felony_offenses","28","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",113
"1560","non_seven_major_felony_offenses","28","ARSON                                 ",4
"1561","non_seven_major_felony_offenses","28","FELONY SEX CRIMES (3)",11
"1562","non_seven_major_felony_offenses","28","FELONY DANGEROUS DRUGS  (1)",261
"1563","non_seven_major_felony_offenses","28","FELONY DANGEROUS WEAPONS (2)        ",49
"1564","non_seven_major_felony_offenses","28","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",149
"1565","non_seven_major_felony_offenses","28","OTHER FELONIES (4)",103
"1567","non_seven_major_felony_offenses","30","FELONY POSSESSION STOLEN PROPERTY            ",10
"1568","non_seven_major_felony_offenses","30","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",73
"1569","non_seven_major_felony_offenses","30","ARSON                                 ",6
"1570","non_seven_major_felony_offenses","30","FELONY SEX CRIMES (3)",13
"1571","non_seven_major_felony_offenses","30","FELONY DANGEROUS DRUGS  (1)",193
"1572","non_seven_major_felony_offenses","30","FELONY DANGEROUS WEAPONS (2)        ",51
"1573","non_seven_major_felony_offenses","30","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",33
"1574","non_seven_major_felony_offenses","30","OTHER FELONIES (4)",108
"1576","non_seven_major_felony_offenses","32","FELONY POSSESSION STOLEN PROPERTY            ",11
"1577","non_seven_major_felony_offenses","32","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",102
"1578","non_seven_major_felony_offenses","32","ARSON                                 ",15
"1579","non_seven_major_felony_offenses","32","FELONY SEX CRIMES (3)",21
"1580","non_seven_major_felony_offenses","32","FELONY DANGEROUS DRUGS  (1)",299
"1581","non_seven_major_felony_offenses","32","FELONY DANGEROUS WEAPONS (2)        ",72
"1582","non_seven_major_felony_offenses","32","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",116
"1583","non_seven_major_felony_offenses","32","OTHER FELONIES (4)",160
"1585","non_seven_major_felony_offenses","33","FELONY POSSESSION STOLEN PROPERTY            ",5
"1586","non_seven_major_felony_offenses","33","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",81
"1587","non_seven_major_felony_offenses","33","ARSON                                 ",9
"1588","non_seven_major_felony_offenses","33","FELONY SEX CRIMES (3)",13
"1589","non_seven_major_felony_offenses","33","FELONY DANGEROUS DRUGS  (1)",282
"1590","non_seven_major_felony_offenses","33","FELONY DANGEROUS WEAPONS (2)        ",77
"1591","non_seven_major_felony_offenses","33","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",104
"1592","non_seven_major_felony_offenses","33","OTHER FELONIES (4)",79
"1594","non_seven_major_felony_offenses","34","FELONY POSSESSION STOLEN PROPERTY            ",17
"1595","non_seven_major_felony_offenses","34","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",197
"1596","non_seven_major_felony_offenses","34","ARSON                                 ",5
"1597","non_seven_major_felony_offenses","34","FELONY SEX CRIMES (3)",16
"1598","non_seven_major_felony_offenses","34","FELONY DANGEROUS DRUGS  (1)",242
"1599","non_seven_major_felony_offenses","34","FELONY DANGEROUS WEAPONS (2)        ",85
"1600","non_seven_major_felony_offenses","34","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",75
"1601","non_seven_major_felony_offenses","34","OTHER FELONIES (4)",101
"1603","non_seven_major_felony_offenses","40","FELONY POSSESSION STOLEN PROPERTY            ",21
"1604","non_seven_major_felony_offenses","40","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",279
"1605","non_seven_major_felony_offenses","40","ARSON                                 ",50
"1606","non_seven_major_felony_offenses","40","FELONY SEX CRIMES (3)",24
"1607","non_seven_major_felony_offenses","40","FELONY DANGEROUS DRUGS  (1)",763
"1608","non_seven_major_felony_offenses","40","FELONY DANGEROUS WEAPONS (2)        ",214
"1609","non_seven_major_felony_offenses","40","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",260
"1610","non_seven_major_felony_offenses","40","OTHER FELONIES (4)",273
"1612","non_seven_major_felony_offenses","41","FELONY POSSESSION STOLEN PROPERTY            ",13
"1613","non_seven_major_felony_offenses","41","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",258
"1614","non_seven_major_felony_offenses","41","ARSON                                 ",23
"1615","non_seven_major_felony_offenses","41","FELONY SEX CRIMES (3)",16
"1616","non_seven_major_felony_offenses","41","FELONY DANGEROUS DRUGS  (1)",268
"1617","non_seven_major_felony_offenses","41","FELONY DANGEROUS WEAPONS (2)        ",82
"1618","non_seven_major_felony_offenses","41","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",81
"1619","non_seven_major_felony_offenses","41","OTHER FELONIES (4)",122
"1621","non_seven_major_felony_offenses","42","FELONY POSSESSION STOLEN PROPERTY            ",6
"1622","non_seven_major_felony_offenses","42","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",119
"1623","non_seven_major_felony_offenses","42","ARSON                                 ",46
"1624","non_seven_major_felony_offenses","42","FELONY SEX CRIMES (3)",21
"1625","non_seven_major_felony_offenses","42","FELONY DANGEROUS DRUGS  (1)",349
"1626","non_seven_major_felony_offenses","42","FELONY DANGEROUS WEAPONS (2)        ",108
"1627","non_seven_major_felony_offenses","42","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",55
"1628","non_seven_major_felony_offenses","42","OTHER FELONIES (4)",132
"1630","non_seven_major_felony_offenses","43","FELONY POSSESSION STOLEN PROPERTY            ",8
"1631","non_seven_major_felony_offenses","43","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",205
"1632","non_seven_major_felony_offenses","43","ARSON                                 ",41
"1633","non_seven_major_felony_offenses","43","FELONY SEX CRIMES (3)",36
"1634","non_seven_major_felony_offenses","43","FELONY DANGEROUS DRUGS  (1)",303
"1635","non_seven_major_felony_offenses","43","FELONY DANGEROUS WEAPONS (2)        ",92
"1636","non_seven_major_felony_offenses","43","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",69
"1637","non_seven_major_felony_offenses","43","OTHER FELONIES (4)",222
"1639","non_seven_major_felony_offenses","44","FELONY POSSESSION STOLEN PROPERTY            ",12
"1640","non_seven_major_felony_offenses","44","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",224
"1641","non_seven_major_felony_offenses","44","ARSON                                 ",21
"1642","non_seven_major_felony_offenses","44","FELONY SEX CRIMES (3)",26
"1643","non_seven_major_felony_offenses","44","FELONY DANGEROUS DRUGS  (1)",514
"1644","non_seven_major_felony_offenses","44","FELONY DANGEROUS WEAPONS (2)        ",94
"1645","non_seven_major_felony_offenses","44","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",119
"1646","non_seven_major_felony_offenses","44","OTHER FELONIES (4)",162
"1648","non_seven_major_felony_offenses","45","FELONY POSSESSION STOLEN PROPERTY            ",6
"1649","non_seven_major_felony_offenses","45","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",114
"1650","non_seven_major_felony_offenses","45","ARSON                                 ",15
"1651","non_seven_major_felony_offenses","45","FELONY SEX CRIMES (3)",14
"1652","non_seven_major_felony_offenses","45","FELONY DANGEROUS DRUGS  (1)",52
"1653","non_seven_major_felony_offenses","45","FELONY DANGEROUS WEAPONS (2)        ",16
"1654","non_seven_major_felony_offenses","45","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",47
"1655","non_seven_major_felony_offenses","45","OTHER FELONIES (4)",78
"1657","non_seven_major_felony_offenses","46","FELONY POSSESSION STOLEN PROPERTY            ",4
"1658","non_seven_major_felony_offenses","46","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",188
"1659","non_seven_major_felony_offenses","46","ARSON                                 ",27
"1660","non_seven_major_felony_offenses","46","FELONY SEX CRIMES (3)",19
"1661","non_seven_major_felony_offenses","46","FELONY DANGEROUS DRUGS  (1)",620
"1662","non_seven_major_felony_offenses","46","FELONY DANGEROUS WEAPONS (2)        ",95
"1663","non_seven_major_felony_offenses","46","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",184
"1664","non_seven_major_felony_offenses","46","OTHER FELONIES (4)",197
"1666","non_seven_major_felony_offenses","47","FELONY POSSESSION STOLEN PROPERTY            ",29
"1667","non_seven_major_felony_offenses","47","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",159
"1668","non_seven_major_felony_offenses","47","ARSON                                 ",29
"1669","non_seven_major_felony_offenses","47","FELONY SEX CRIMES (3)",25
"1670","non_seven_major_felony_offenses","47","FELONY DANGEROUS DRUGS  (1)",247
"1671","non_seven_major_felony_offenses","47","FELONY DANGEROUS WEAPONS (2)        ",111
"1672","non_seven_major_felony_offenses","47","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",71
"1673","non_seven_major_felony_offenses","47","OTHER FELONIES (4)",171
"1675","non_seven_major_felony_offenses","48","FELONY POSSESSION STOLEN PROPERTY            ",6
"1676","non_seven_major_felony_offenses","48","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",86
"1677","non_seven_major_felony_offenses","48","ARSON                                 ",30
"1678","non_seven_major_felony_offenses","48","FELONY SEX CRIMES (3)",15
"1679","non_seven_major_felony_offenses","48","FELONY DANGEROUS DRUGS  (1)",534
"1680","non_seven_major_felony_offenses","48","FELONY DANGEROUS WEAPONS (2)        ",76
"1681","non_seven_major_felony_offenses","48","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",130
"1682","non_seven_major_felony_offenses","48","OTHER FELONIES (4)",115
"1684","non_seven_major_felony_offenses","49","FELONY POSSESSION STOLEN PROPERTY            ",7
"1685","non_seven_major_felony_offenses","49","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",106
"1686","non_seven_major_felony_offenses","49","ARSON                                 ",10
"1687","non_seven_major_felony_offenses","49","FELONY SEX CRIMES (3)",19
"1688","non_seven_major_felony_offenses","49","FELONY DANGEROUS DRUGS  (1)",144
"1689","non_seven_major_felony_offenses","49","FELONY DANGEROUS WEAPONS (2)        ",50
"1690","non_seven_major_felony_offenses","49","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",70
"1691","non_seven_major_felony_offenses","49","OTHER FELONIES (4)",105
"1693","non_seven_major_felony_offenses","50","FELONY POSSESSION STOLEN PROPERTY            ",6
"1694","non_seven_major_felony_offenses","50","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",79
"1695","non_seven_major_felony_offenses","50","ARSON                                 ",5
"1696","non_seven_major_felony_offenses","50","FELONY SEX CRIMES (3)",9
"1697","non_seven_major_felony_offenses","50","FELONY DANGEROUS DRUGS  (1)",145
"1698","non_seven_major_felony_offenses","50","FELONY DANGEROUS WEAPONS (2)        ",21
"1699","non_seven_major_felony_offenses","50","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",93
"1700","non_seven_major_felony_offenses","50","OTHER FELONIES (4)",39
"1702","non_seven_major_felony_offenses","52","FELONY POSSESSION STOLEN PROPERTY            ",12
"1703","non_seven_major_felony_offenses","52","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",222
"1704","non_seven_major_felony_offenses","52","ARSON                                 ",12
"1705","non_seven_major_felony_offenses","52","FELONY SEX CRIMES (3)",21
"1706","non_seven_major_felony_offenses","52","FELONY DANGEROUS DRUGS  (1)",455
"1707","non_seven_major_felony_offenses","52","FELONY DANGEROUS WEAPONS (2)        ",105
"1708","non_seven_major_felony_offenses","52","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",133
"1709","non_seven_major_felony_offenses","52","OTHER FELONIES (4)",174
"1711","non_seven_major_felony_offenses","60","FELONY POSSESSION STOLEN PROPERTY            ",6
"1712","non_seven_major_felony_offenses","60","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",124
"1713","non_seven_major_felony_offenses","60","ARSON                                 ",16
"1714","non_seven_major_felony_offenses","60","FELONY SEX CRIMES (3)",16
"1715","non_seven_major_felony_offenses","60","FELONY DANGEROUS DRUGS  (1)",293
"1716","non_seven_major_felony_offenses","60","FELONY DANGEROUS WEAPONS (2)        ",89
"1717","non_seven_major_felony_offenses","60","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",161
"1718","non_seven_major_felony_offenses","60","OTHER FELONIES (4)",233
"1720","non_seven_major_felony_offenses","61","FELONY POSSESSION STOLEN PROPERTY            ",9
"1721","non_seven_major_felony_offenses","61","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",76
"1722","non_seven_major_felony_offenses","61","ARSON                                 ",14
"1723","non_seven_major_felony_offenses","61","FELONY SEX CRIMES (3)",6
"1724","non_seven_major_felony_offenses","61","FELONY DANGEROUS DRUGS  (1)",166
"1725","non_seven_major_felony_offenses","61","FELONY DANGEROUS WEAPONS (2)        ",28
"1726","non_seven_major_felony_offenses","61","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",138
"1727","non_seven_major_felony_offenses","61","OTHER FELONIES (4)",144
"1729","non_seven_major_felony_offenses","62","FELONY POSSESSION STOLEN PROPERTY            ",8
"1730","non_seven_major_felony_offenses","62","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",145
"1731","non_seven_major_felony_offenses","62","ARSON                                 ",6
"1732","non_seven_major_felony_offenses","62","FELONY SEX CRIMES (3)",9
"1733","non_seven_major_felony_offenses","62","FELONY DANGEROUS DRUGS  (1)",144
"1734","non_seven_major_felony_offenses","62","FELONY DANGEROUS WEAPONS (2)        ",35
"1735","non_seven_major_felony_offenses","62","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",132
"1736","non_seven_major_felony_offenses","62","OTHER FELONIES (4)",242
"1738","non_seven_major_felony_offenses","63","FELONY POSSESSION STOLEN PROPERTY            ",6
"1739","non_seven_major_felony_offenses","63","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",134
"1740","non_seven_major_felony_offenses","63","ARSON                                 ",6
"1741","non_seven_major_felony_offenses","63","FELONY SEX CRIMES (3)",7
"1742","non_seven_major_felony_offenses","63","FELONY DANGEROUS DRUGS  (1)",40
"1743","non_seven_major_felony_offenses","63","FELONY DANGEROUS WEAPONS (2)        ",32
"1744","non_seven_major_felony_offenses","63","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",84
"1745","non_seven_major_felony_offenses","63","OTHER FELONIES (4)",139
"1747","non_seven_major_felony_offenses","66","FELONY POSSESSION STOLEN PROPERTY            ",8
"1748","non_seven_major_felony_offenses","66","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",66
"1749","non_seven_major_felony_offenses","66","ARSON                                 ",8
"1750","non_seven_major_felony_offenses","66","FELONY SEX CRIMES (3)",16
"1751","non_seven_major_felony_offenses","66","FELONY DANGEROUS DRUGS  (1)",49
"1752","non_seven_major_felony_offenses","66","FELONY DANGEROUS WEAPONS (2)        ",7
"1753","non_seven_major_felony_offenses","66","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",115
"1754","non_seven_major_felony_offenses","66","OTHER FELONIES (4)",114
"1756","non_seven_major_felony_offenses","67","FELONY POSSESSION STOLEN PROPERTY            ",28
"1757","non_seven_major_felony_offenses","67","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",382
"1758","non_seven_major_felony_offenses","67","ARSON                                 ",32
"1759","non_seven_major_felony_offenses","67","FELONY SEX CRIMES (3)",19
"1760","non_seven_major_felony_offenses","67","FELONY DANGEROUS DRUGS  (1)",146
"1761","non_seven_major_felony_offenses","67","FELONY DANGEROUS WEAPONS (2)        ",108
"1762","non_seven_major_felony_offenses","67","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",207
"1763","non_seven_major_felony_offenses","67","OTHER FELONIES (4)",472
"1765","non_seven_major_felony_offenses","68","FELONY POSSESSION STOLEN PROPERTY            ",7
"1766","non_seven_major_felony_offenses","68","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",100
"1767","non_seven_major_felony_offenses","68","ARSON                                 ",7
"1768","non_seven_major_felony_offenses","68","FELONY SEX CRIMES (3)",7
"1769","non_seven_major_felony_offenses","68","FELONY DANGEROUS DRUGS  (1)",94
"1770","non_seven_major_felony_offenses","68","FELONY DANGEROUS WEAPONS (2)        ",25
"1771","non_seven_major_felony_offenses","68","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",98
"1772","non_seven_major_felony_offenses","68","OTHER FELONIES (4)",140
"1774","non_seven_major_felony_offenses","69","FELONY POSSESSION STOLEN PROPERTY            ",9
"1775","non_seven_major_felony_offenses","69","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",116
"1776","non_seven_major_felony_offenses","69","ARSON                                 ",7
"1777","non_seven_major_felony_offenses","69","FELONY SEX CRIMES (3)",9
"1778","non_seven_major_felony_offenses","69","FELONY DANGEROUS DRUGS  (1)",67
"1779","non_seven_major_felony_offenses","69","FELONY DANGEROUS WEAPONS (2)        ",59
"1780","non_seven_major_felony_offenses","69","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",73
"1781","non_seven_major_felony_offenses","69","OTHER FELONIES (4)",198
"1783","non_seven_major_felony_offenses","70","FELONY POSSESSION STOLEN PROPERTY            ",11
"1784","non_seven_major_felony_offenses","70","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",211
"1785","non_seven_major_felony_offenses","70","ARSON                                 ",15
"1786","non_seven_major_felony_offenses","70","FELONY SEX CRIMES (3)",17
"1787","non_seven_major_felony_offenses","70","FELONY DANGEROUS DRUGS  (1)",143
"1788","non_seven_major_felony_offenses","70","FELONY DANGEROUS WEAPONS (2)        ",59
"1789","non_seven_major_felony_offenses","70","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",155
"1790","non_seven_major_felony_offenses","70","OTHER FELONIES (4)",334
"1792","non_seven_major_felony_offenses","71","FELONY POSSESSION STOLEN PROPERTY            ",13
"1793","non_seven_major_felony_offenses","71","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",177
"1794","non_seven_major_felony_offenses","71","ARSON                                 ",13
"1795","non_seven_major_felony_offenses","71","FELONY SEX CRIMES (3)",12
"1796","non_seven_major_felony_offenses","71","FELONY DANGEROUS DRUGS  (1)",90
"1797","non_seven_major_felony_offenses","71","FELONY DANGEROUS WEAPONS (2)        ",63
"1798","non_seven_major_felony_offenses","71","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",140
"1799","non_seven_major_felony_offenses","71","OTHER FELONIES (4)",251
"1801","non_seven_major_felony_offenses","72","FELONY POSSESSION STOLEN PROPERTY            ",5
"1802","non_seven_major_felony_offenses","72","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",59
"1803","non_seven_major_felony_offenses","72","ARSON                                 ",4
"1804","non_seven_major_felony_offenses","72","FELONY SEX CRIMES (3)",10
"1805","non_seven_major_felony_offenses","72","FELONY DANGEROUS DRUGS  (1)",102
"1806","non_seven_major_felony_offenses","72","FELONY DANGEROUS WEAPONS (2)        ",71
"1807","non_seven_major_felony_offenses","72","FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ",171
"1808","non_seven_major_felony_offenses","72","OTHER FELONIES (4)",165
"1810","non_seven_major_felony_offenses","73","FELONY POSSESSION STOLEN PROPERTY            ",41
"1811","non_seven_major_felony_offenses","73","FORGERY/THEFT-FRAUD/IDENTITY THEFT                ",217
"1812","non_seven_major_felony_offenses","73","ARSON                                 ",19
"1813","non_seven_major_felony_offenses","73","FELONY SEX CRIMES (3)",23
"1814","non_seven_major_felony_offenses","73","FELONY DANGEROUS DRUGS  (1)",402
