"","xcoord","ycoord","county","geoid","pforce","race","rf_furt","rf_bulg","rf_knowl","rf_verbl","rf_rfcmp","rf_vcact","rf_attir","rf_othsw","rf_vcrim","azn","ntv","wht_h","wht","blck"
"254",1016185,238561,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"255",1016185,238561,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"256",1010774,235171,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"257",1011097,236699,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"258",1010221,242648,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"259",1009653,239975,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"260",1004745,246204,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"261",1013634,252666,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"262",1014209,239017,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,1,0,0,1,0,0,1,0,0
"263",1014247,238457,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"264",1014247,238457,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"265",1014247,238457,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"266",1020604,252199,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,1,0,0,0,0,1,0,0
"267",1033398,237708,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"268",1026968,267880,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"269",1026968,267880,"Bronx",36005,1,"Black",0,0,0,0,0,1,1,0,0,0,0,0,0,1
"270",1026968,267880,"Bronx",36005,1,"Black",0,0,0,0,0,1,1,0,0,0,0,0,0,1
"271",1026968,267880,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"272",1015079,239448,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"273",1015079,239448,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"274",1025970,243698,"Bronx",36005,1,"Black",1,0,0,0,1,1,0,0,1,0,0,0,0,1
"275",1025970,243698,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"276",1025970,243698,"Bronx",36005,1,"Black",1,0,0,0,1,1,0,0,1,0,0,0,0,1
"277",1004867,245966,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"278",1014169,239654,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"279",1014468,238156,"Bronx",36005,1,"Black",1,0,1,0,0,0,1,0,0,0,0,0,0,1
"280",1013481,236644,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"281",1010859,241026,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"282",1010859,241026,"Bronx",36005,1,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"283",1020416,240701,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"284",1025819,238404,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"285",1005133,246020,"Bronx",36005,1,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
"286",1024267,263976,"Bronx",36005,0,"Black",1,0,0,0,0,1,0,0,0,0,0,0,0,1
"287",1010535,241299,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"288",1010535,241299,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"289",1006516,240907,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"290",1006516,240907,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"291",1028198,268238,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"292",1024530,266641,"Bronx",36005,1,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"293",1015310,239949,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"294",1007155,247647,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"295",1006999,239205,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"296",1006999,239205,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"297",1004928,245385,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"298",1007101,247117,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"299",1011982,239520,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"300",1020885,236728,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"301",1007850,241218,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"302",1015162,235941,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"303",1009141,261960,"Bronx",36005,0,"White",0,0,0,0,0,0,0,1,0,0,0,0,1,0
"304",1012796,239053,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"305",1023326,266681,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,1,0,0,0,0,1,0,0
"306",1010695,235228,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"307",1010695,235228,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"308",1010695,235228,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"309",1010695,235228,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"310",1003591,242274,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"311",1003591,242274,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"312",1003591,242274,"Bronx",36005,1,"White - Hispanic",0,0,0,0,1,0,0,0,0,0,0,1,0,0
"313",1004836,243259,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"314",1004836,243259,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"315",1004279,244490,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"316",1008053,241673,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"317",1006908,237935,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"318",1010830,256547,"Bronx",36005,0,"White - Hispanic",1,0,0,0,1,0,0,0,0,0,0,1,0,0
"319",1005615,234976,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"320",1004279,244490,"Bronx",36005,1,"Black",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"321",1009713,244297,"Bronx",36005,1,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"322",1018836,243579,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,1,0,0,0,0,1
"323",1014169,239654,"Bronx",36005,0,"Black",1,1,1,0,0,0,0,0,0,0,0,0,0,1
"324",1025571,236989,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"325",1005084,245932,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"326",1005084,245932,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"327",1011982,239520,"Bronx",36005,0,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
"328",1010896,239083,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"329",1011058,239029,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0
"330",1007530,244009,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"331",1007530,244009,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"332",1004689,243518,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"333",1010948,243509,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"334",1004025,243286,"Bronx",36005,1,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"335",1021746,254799,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"336",1012235,237507,"Bronx",36005,0,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"337",1011408,242310,"Bronx",36005,0,"Black",0,0,0,0,1,0,1,0,0,0,0,0,0,1
"338",1003792,243378,"Bronx",36005,1,"Black",1,0,0,0,0,1,0,0,1,0,0,0,0,1
"339",1004213,243725,"Bronx",36005,1,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
"340",1004213,243725,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"341",1015653,255036,"Bronx",36005,0,"Black",1,0,0,0,0,1,0,1,0,0,0,0,0,1
"342",1003792,243378,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"343",1010806,243234,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"344",1005285,246289,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"345",1005285,246289,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"346",1011629,235192,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"347",1012855,238409,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"348",1026355,237490,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"349",1007592,238302,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,1,0,0,0,1,0,0
"350",1006640,238659,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"351",1024959,263383,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"352",1024959,263383,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"353",1024959,263383,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"354",1024959,263383,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"355",1012706,241820,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"356",1025175,263899,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"357",1006696,233124,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"358",1008346,241686,"Bronx",36005,1,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"359",1003546,243380,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"360",1008769,244547,"Bronx",36005,1,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"361",1005242,246745,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"362",1010948,243509,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"363",1014441,240714,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"364",1014441,240714,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"365",1021558,240558,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"366",1011173,236934,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"367",1011173,236934,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"368",1011173,236934,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"369",1011173,236934,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"370",1007814,241775,"Bronx",36005,1,"White - Hispanic",1,0,1,0,0,0,0,0,1,0,0,1,0,0
"371",1030817,247597,"Bronx",36005,1,"White",1,0,0,0,0,1,1,0,1,0,0,0,1,0
"372",1030817,247597,"Bronx",36005,1,"White",1,1,0,0,0,0,0,0,0,0,0,0,1,0
"373",1020983,236740,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"374",1011532,235453,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"375",1020850,247992,"Bronx",36005,1,"White",0,0,0,0,0,0,1,0,0,0,0,0,1,0
"376",1025819,238404,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"377",1008988,249034,"Bronx",36005,0,"Black",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"378",1022117,243713,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"379",1022117,243713,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"380",1022117,243713,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"381",1007517,232668,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"382",1013521,253712,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"383",1013521,253712,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"384",1024728,257479,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"385",1020416,240701,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"386",1011169,234440,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"387",1027956,245587,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"388",1032210,238735,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"389",1032210,238735,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"390",1032210,238735,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"391",1021492,239265,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"392",1020811,258203,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"393",1020811,258203,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"394",1020811,258203,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"395",1014248,238443,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"396",1005526,235713,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"397",1031792,258969,"Bronx",36005,1,"Black",0,1,0,0,0,1,1,0,1,0,0,0,0,1
"398",1008292,241571,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"399",1008053,241673,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"400",1011730,236862,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"401",1006789,241748,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"402",1008469,259647,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"403",1021600,260152,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"404",1009141,261960,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"405",1015960,240988,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"406",1015960,240988,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"407",1015960,240988,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"408",1015334,258069,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"409",1014249,238403,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"410",1014249,238403,"Bronx",36005,0,"White - Hispanic",1,1,0,0,0,0,0,0,0,0,0,1,0,0
"411",1014165,240101,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"412",1014165,240101,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"413",1010059,239344,"Bronx",36005,1,"Black",1,0,0,0,1,1,0,0,0,0,0,0,0,1
"414",1026925,237810,"Bronx",36005,0,"Black",1,0,0,0,1,1,1,0,0,0,0,0,0,1
"415",1026925,237810,"Bronx",36005,0,"White - Hispanic",1,0,0,0,1,1,1,0,0,0,0,1,0,0
"416",1005358,246668,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"417",1015458,238417,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"418",1015458,238417,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"419",1013777,237270,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"420",1011163,240416,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"421",1014468,238156,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"422",1003984,243824,"Bronx",36005,1,"Black",0,0,0,0,1,0,0,0,0,0,0,0,0,1
"423",1014468,238156,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"424",1014468,238156,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"425",1009979,241055,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"426",1009979,241055,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"427",1008734,245544,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"428",1006428,242389,"Bronx",36005,1,"White - Hispanic",1,0,1,0,0,0,0,0,0,0,0,1,0,0
"429",1013013,238095,"Bronx",36005,1,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"430",1024208,257697,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"431",1005918,242774,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"432",1011722,261759,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"433",1015574,237866,"Bronx",36005,1,"Black",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"434",1008346,241686,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"435",1011142,241095,"Bronx",36005,0,"Black",0,0,0,1,0,0,0,0,1,0,0,0,0,1
"436",1012886,254495,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"437",1012886,254495,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,1,0,0,0,1,0,0
"438",1007579,241875,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,1,0,0,1,0,0
"439",1026104,257594,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"440",1007101,247117,"Bronx",36005,1,"Black",1,0,1,0,0,0,0,0,0,0,0,0,0,1
"441",1013849,238288,"Bronx",36005,0,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"442",1006451,238923,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"443",1006650,239092,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"444",1006650,239092,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"445",1025571,236989,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"446",1005462,235283,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"447",1005243,237211,"Bronx",36005,1,"White - Hispanic",0,1,0,0,0,0,0,0,0,0,0,1,0,0
"448",1014233,238591,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,1,0,0,0,0,0,1
"449",1014233,238591,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,1,0,0,0,1,0,0
"450",1012791,238814,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"451",1018836,243579,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"452",1014199,239165,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,1,0,0,1,0,0
"453",1014169,239654,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"454",1007411,243852,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"455",1013910,238398,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,1,0,0,1,0,0,1,0,0
"456",1027084,257998,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"457",1013989,254388,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"458",1026355,237456,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"459",1003522,243318,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"460",1013301,255804,"Bronx",36005,0,"Black",1,1,0,0,0,0,0,0,0,0,0,0,0,1
"461",1013301,255804,"Bronx",36005,0,"Black",1,1,0,0,1,0,0,0,0,0,0,0,0,1
"462",1013301,255804,"Bronx",36005,0,"Black",1,1,0,0,1,0,0,0,0,0,0,0,0,1
"463",1013301,255804,"Bronx",36005,0,"White - Hispanic",1,1,0,0,1,0,0,0,0,0,0,1,0,0
"464",1013301,255804,"Bronx",36005,0,"White - Hispanic",1,1,0,0,1,0,0,0,0,0,0,1,0,0
"465",1013301,255804,"Bronx",36005,0,"White - Hispanic",1,1,0,0,1,0,0,0,0,0,0,1,0,0
"466",1020691,237916,"Bronx",36005,0,"White - Hispanic",1,1,0,0,0,0,0,0,1,0,0,1,0,0
"467",1020691,237916,"Bronx",36005,0,"White - Hispanic",1,0,0,1,0,1,0,1,1,0,0,1,0,0
"468",1014200,255298,"Bronx",36005,0,"White - Hispanic",1,1,0,0,1,0,0,0,0,0,0,1,0,0
"469",1005788,244600,"Bronx",36005,0,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"470",1008346,241686,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"471",1021446,240060,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"472",1021308,238560,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"473",1009527,240311,"Bronx",36005,0,"White",0,0,0,0,0,0,0,0,1,0,0,0,1,0
"474",1014158,239874,"Bronx",36005,1,"Black",0,0,1,0,0,1,1,1,0,0,0,0,0,1
"475",1010674,252373,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"476",1021616,239281,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"477",1020587,240732,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"478",1020587,240732,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"479",1020587,240732,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"480",1005981,245427,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"481",1005847,245702,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"482",1011087,243777,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,1,0,0,0,1,0,0
"483",1016476,260192,"Bronx",36005,0,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"484",1029209,244588,"Bronx",36005,1,"Black",0,0,0,0,0,1,1,0,1,0,0,0,0,1
"485",1029209,244588,"Bronx",36005,1,"Black",0,0,0,0,0,1,1,0,1,0,0,0,0,1
"486",1029209,244588,"Bronx",36005,1,"Black",0,0,0,0,0,1,1,0,1,0,0,0,0,1
"487",1029209,244588,"Bronx",36005,1,"Black",0,0,0,0,0,1,1,0,1,0,0,0,0,1
"488",1007213,232835,"Bronx",36005,0,"Black",1,0,0,0,1,0,0,0,0,0,0,0,0,1
"489",1014776,237838,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"490",1014691,234266,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"491",1025246,258998,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"492",1014773,240158,"Bronx",36005,0,"Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"493",1025246,258998,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"494",1015162,235941,"Bronx",36005,0,"White - Hispanic",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"495",1014605,238742,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,1,0,0,0,0,0,1,0,0
"496",1003591,242274,"Bronx",36005,1,"Black",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"497",1012117,239245,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"498",1012117,239245,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"499",1012117,239245,"Bronx",36005,1,"Black",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"500",1012117,239245,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,0,0,0,1,0,0,1,0,0
"501",1005044,245866,"Bronx",36005,0,"Black",1,1,1,0,0,0,0,0,0,0,0,0,0,1
"502",1009926,235436,"Bronx",36005,1,"White - Hispanic",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"503",1004801,235061,"Bronx",36005,1,"White - Hispanic",0,0,0,0,0,1,0,0,0,0,0,1,0,0
"504",1011111,246850,"Bronx",36005,1,"Black",1,0,0,0,0,0,0,0,1,0,0,0,0,1
"505",1011111,246850,"Bronx",36005,1,"Black",1,0,0,0,0,0,1,0,0,0,0,0,0,1
